"x" "y" "top"
17.8000000000466 -49.7999999998137 1557.87179994583
18 -51.1999999992549 1561.87179994583
18.3000000000466 -52.3999999994412 1565.87179994583
18.5 -53 1567.87179994583
18.5999999999767 -53.5999999996275 1569.87179994583
18.4000000000233 -54.1999999992549 1572.87179994583
18.4000000000233 -54.7999999998137 1574.87179994583
18.3000000000466 -55.5 1576.87179994583
18.3000000000466 -56 1578.87179994583
18.5 -56.2999999998137 1580.87179994583
18.1999999999534 -56.7999999998137 1582.87179994583
18.0999999999767 -57.2999999998137 1584.87179994583
18 -57.7999999998137 1586.87179994583
17.8000000000466 -58.1999999992549 1588.87179994583
17.6999999999534 -58.6999999992549 1590.87179994583
17.6999999999534 -59.1999999992549 1592.87179994583
17.5999999999767 -59.5999999996275 1594.87179994583
17.5999999999767 -60.0999999996275 1596.87179994583
17.4000000000233 -60.5999999996275 1598.87179994583
17.4000000000233 -61 1600.87179994583
17.1999999999534 -61.5999999996275 1602.87179994583
17.3000000000466 -62 1604.87179994583
17.1999999999534 -62.5 1606.87179994583
17.4000000000233 -62.8999999994412 1608.87179994583
17.3000000000466 -63.5999999996275 1610.87179994583
17.4000000000233 -64.8999999994412 1614.87179994583
17.5999999999767 -66 1618.87179994583
17.6999999999534 -66.6999999992549 1620.87179994583
18 -67.3999999994412 1622.87179994583
18.1999999999534 -68.1999999992549 1624.87179994583
18.6999999999534 -68.5999999996275 1626.87179994583
19.3000000000466 -68.8999999994412 1628.87179994583
20.1999999999534 -69.0999999996275 1630.87179994583
21 -69.1999999992549 1632.87179994583
22.0999999999767 -69.5 1634.87179994583
23.1999999999534 -69.7999999998137 1636.87179994583
24.5 -69.6999999992549 1638.87179994583
25.5 -69.2999999998137 1640.87179994583
26.5 -68.8999999994412 1642.87179994583
26.8000000000466 -68.3999999994412 1644.87179994583
27.4000000000233 -67.8999999994412 1646.87179994583
27.5 -66.6999999992549 1648.87179994583
27.5999999999767 -66.5 1650.87179994583
27.8000000000466 -65.3999999994412 1652.87179994583
27.8000000000466 -64.5 1654.87179994583
27.8000000000466 -63.5999999996275 1656.87179994583
27.6999999999534 -62.5999999996275 1658.87179994583
26.9000000000233 -61.2999999998137 1660.87179994583
27.9000000000233 -60.5999999996275 1662.87179994583
27.9000000000233 -59.8999999994412 1664.87179994583
28.0999999999767 -59.0999999996275 1666.87179994583
28.3000000000466 -58.2999999998137 1668.87179994583
28.5 -57.2999999998137 1670.87179994583
28.4000000000233 -56.3999999994412 1672.87179994583
28.5 -55.5999999996275 1674.87179994583
28.5999999999767 -54.6999999992549 1676.87179994583
28.9000000000233 -53.8999999994412 1678.87179994583
29.1999999999534 -53.1999999992549 1680.87179994583
29.5 -52.3999999994412 1682.87179994583
29.9000000000233 -51.7999999998137 1684.87179994583
30.0999999999767 -50.7999999998137 1686.87179994583
30.5 -50.0999999996275 1688.87179994583
30.5999999999767 -49.0999999996275 1690.87179994583
30.5999999999767 -48.1999999992549 1692.87179994583
31 -46 1696.87179994583
31.0999999999767 -45.5999999996275 1698.87179994583
31.0999999999767 -44.7999999998137 1700.87179994583
30.8000000000466 -44 1702.87179994583
30.3000000000466 -43.1999999992549 1704.87179994583
29.8000000000466 -42.1999999992549 1706.87179994583
29.4000000000233 -41.5 1708.87179994583
29.0999999999767 -40.8999999994412 1710.87179994583
28.5999999999767 -40.2999999998137 1712.87179994583
28.3000000000466 -40 1714.87179994583
27.9000000000233 -39.1999999992549 1716.87179994583
27.5 -38.8999999994412 1718.87179994583
27.1999999999534 -38.6999999992549 1720.87179994583
26.4000000000233 -38.5999999996275 1722.87179994583
27.3000000000466 -38.3999999994412 1724.87179994583
27.3000000000466 -38.5 1726.87179994583
28.0999999999767 -38.0999999996275 1728.87179994583
28.4000000000233 -37.5 1730.87179994583
28.8000000000466 -36.8999999994412 1732.87179994583
29.4000000000233 -34.7999999998137 1738.87179994583
29.6999999999534 -34.0999999996275 1740.87179994583
29.8000000000466 -33.3999999994412 1742.87179994583
29.5999999999767 -31.1999999992549 1748.87179994583
29.4000000000233 -30.5999999996275 1751.87179994583
29.3000000000466 -30.2999999998137 1753.87179994583
29.4000000000233 -29.7999999998137 1755.87179994583
29.4000000000233 -28.7999999998137 1757.87179994583
29.6999999999534 -28.1999999992549 1759.87179994583
36.6999999999534 -14.7999999998137 1761.87179994583
30.0999999999767 -26.5999999996275 1763.87179994583
30.1999999999534 -26 1765.87179994583
30.0999999999767 -25.5999999996275 1767.87179994583
30.0999999999767 -25.5 1769.87179994583
30.0999999999767 -25.0999999996275 1771.87179994583
30.4000000000233 -24.2999999998137 1773.87179994583
30.6999999999534 -23.7999999998137 1775.87179994583
31.1999999999534 -23 1777.87179994583
31.4000000000233 -22.0999999996275 1779.87179994583
31.8000000000466 -21.5999999996275 1781.87179994583
31.9000000000233 -20.8999999994412 1783.87179994583
32.0999999999767 -20.3999999994412 1785.87179994583
32.4000000000233 -20 1787.87179994583
32.9000000000233 -19.3999999994412 1789.87179994583
33.3000000000466 -19.2999999998137 1791.87179994583
33.5 -18.8999999994412 1793.87179994583
33.6999999999534 -18.5 1795.87179994583
33.5 -18.1999999992549 1797.87179994583
33.8000000000466 -17.7999999998137 1799.87179994583
33.6999999999534 -17.1999999992549 1801.87179994583
33.4000000000233 -17.0999999996275 1803.87179994583
33.8000000000466 -16.2999999998137 1805.87179994583
33.8000000000466 -16.0999999996275 1807.87179994583
34.0999999999767 -15.5 1809.87179994583
34.5999999999767 -15.1999999992549 1811.87179994583
34.6999999999534 -14.5999999996275 1813.87179994583
34.5999999999767 -14.2999999998137 1815.87179994583
34.5999999999767 -13.5 1817.87179994583
34.5 -13 1819.87179994583
34.5 -12.3999999994412 1821.87179994583
17.5 -29 1823.87179994583
34.6999999999534 -11.5 1823.87179994583
34.3000000000466 -8 1829.87179994583
34.0999999999767 -9.79999999981374 1831.87179994583
34.0999999999767 -11.2999999998137 1837.87179994583
34.1999999999534 -10.2999999998137 1839.87179994583
34 -10.3999999994412 1841.87179994583
35.1999999999534 0.100000000558794 1841.87179994583
34 -9.5 1843.87179994583
33.6999999999534 -8.59999999962747 1845.87179994583
33.8000000000466 -6.29999999981374 1847.87179994583
33.8000000000466 -6.89999999944121 1849.87179994583
33.4000000000233 -6.69999999925494 1851.87179994583
34.3000000000466 -5.19999999925494 1853.87179994583
33.5 -9.19999999925494 1855.87179994583
32.4000000000233 -8.89999999944121 1857.87179994583
31.9000000000233 -9.09999999962747 1859.87179994583
31.4000000000233 -9.29999999981374 1861.87179994583
32.1999999999534 -5.29999999981374 1873.87179994583
28.3000000000466 -10.5 1877.87179994583
28.0999999999767 -10.1999999992549 1879.87179994583
27.4000000000233 -10.1999999992549 1881.87179994583
27.0999999999767 -9.89999999944121 1883.87179994583
26.5999999999767 -10 1885.87179994583
26.0999999999767 -10.1999999992549 1887.87179994583
27.6999999999534 -6.79999999981374 1889.87179994583
29.5999999999767 -1.59999999962747 1891.87179994583
25.4000000000233 -9.69999999925494 1893.87179994583
29.3000000000466 0 1895.87179994583
25.8000000000466 -9.69999999925494 1897.87179994583
30.8000000000466 -16.8999999994412 1899.87179994583
23.5999999999767 -9.69999999925494 1901.87179994583
23 -9.79999999981374 1903.87179994583
22.8000000000466 -9.69999999925494 1905.87179994583
21.9000000000233 -9.19999999925494 1907.87179994583
21.8000000000466 -9.39999999944121 1909.87179994583
20.8000000000466 -9.29999999981374 1911.87179994583
27.3000000000466 -14.5 1913.87179994583
19.9000000000233 -9 1915.87179994583
19.4000000000233 -8.69999999925494 1917.87179994583
19 -8.69999999925494 1919.87179994583
18.5999999999767 -8.59999999962747 1921.87179994583
18.1999999999534 -8.39999999944121 1923.87179994583
17.9000000000233 -8.5 1925.87179994583
17.6999999999534 -8.59999999962747 1927.87179994583
34.0999999999767 -17.8999999994412 1929.87179994583
17.4000000000233 -9 1932.87179994583
16.1999999999534 -7.69999999925494 1934.87179994583
16.5 -9.39999999944121 1936.87179994583
22.1999999999534 -15.2999999998137 1938.87179994583
15.3000000000466 -10 1940.87179994583
14.6999999999534 -10 1942.87179994583
14.4000000000233 -10.1999999992549 1944.87179994583
13.9000000000233 -10.3999999994412 1946.87179994583
13.5 -10.7999999998137 1948.87179994583
13 -14 1950.87179994583
12.5999999999767 -11.2999999998137 1952.87179994583
12.1999999999534 -11.3999999994412 1954.87179994583
12.0999999999767 -11.3999999994412 1956.87179994583
19 7.90000000037253 1958.87179994583
12.6999999999534 -11.7999999998137 1960.87179994583
12.1999999999534 -11.6999999992549 1962.87179994583
11.9000000000233 -11.6999999992549 1964.87179994583
10.9000000000233 -12.3999999994412 1966.87179994583
11 -11.5999999996275 1968.87179994583
10.5999999999767 -11.5999999996275 1970.87179994583
10 -11.7999999998137 1972.87179994583
27.4000000000233 -37.0999999996275 1974.87179994583
8.90000000002328 -11.6999999992549 1976.87179994583
8.40000000002328 -11.5 1978.87179994583
7.80000000004657 -11.2999999998137 1980.87179994583
7.40000000002328 -11.1999999992549 1982.87179994583
7.09999999997672 -11 1984.87179994583
6.40000000002328 -10.6999999992549 1986.87179994583
16.6999999999534 4.40000000037253 1986.87179994583
-4.19999999995343 35.7000000001863 1986.87179994583
6.19999999995343 -10.5999999996275 1988.87179994583
21.8000000000466 -31.6999999992549 1990.87179994583
4.59999999997672 -10.5999999996275 1994.87179994583
4.09999999997672 -11.3999999994412 1998.87179994583
3.90000000002328 -11.5 2000.87179994583
2.59999999997672 -11.0999999996275 2002.87179994583
2.80000000004657 -11.7999999998137 2004.87179994583
2 -11.5999999996275 2006.87179994583
5.09999999997672 -24.3999999994412 2008.87179994583
1.69999999995343 -12.7999999998137 2008.87179994583
1.19999999995343 -11.6999999992549 2010.87179994583
0.900000000023283 -11.3999999994412 2012.87179994583
0.300000000046566 -11.5999999996275 2014.87179994583
1 -6.29999999981374 2018.87179994583
-0.400000000023283 -12.3999999994412 2020.87179994583
-0.699999999953434 -12.6999999992549 2022.87179994583
-0.599999999976717 -12.5999999996275 2024.87179994583
-0.300000000046566 -12.5 2026.87179994583
8.5 11.9000000003725 2028.87179994583
-1.19999999995343 -12.6999999992549 2030.87179994583
-1.80000000004657 -12.7999999998137 2032.87179994583
-4 -11.5999999996275 2034.87179994583
-3.69999999995343 -12.1999999992549 2036.87179994583
-4.30000000004657 -12.0999999996275 2038.87179994583
-4.90000000002328 -12.1999999992549 2040.87179994583
-5.80000000004657 -12 2042.87179994583
-6.69999999995343 -12.0999999996275 2044.87179994583
-7.40000000002328 -12 2046.87179994583
-8.19999999995343 -11.8999999994412 2048.87179994583
-9.09999999997672 -11.5 2050.87179994583
-9.80000000004657 -11.2999999998137 2052.87179994583
-10.4000000000233 -11 2054.87179994583
-11 -10.8999999994412 2056.87179994583
-12 -10.1999999992549 2058.87179994583
-1.80000000004657 -17.6999999992549 2060.87179994583
-13.3000000000466 -9.39999999944121 2062.87179994583
-14 -8.79999999981374 2064.87179994583
-14.5 -8.19999999925494 2066.87179994583
-15.1999999999534 -7.59999999962747 2068.87179994583
-15.6999999999534 -6.79999999981374 2070.87179994583
-16.3000000000466 -6.5 2072.87179994583
-16.5999999999767 -5.79999999981374 2074.87179994583
-17.0999999999767 -5 2076.87179994583
-17.5999999999767 -4.5 2078.87179994583
-18.1999999999534 -4 2080.87179994583
-18.6999999999534 -3.5 2082.87179994583
-19.1999999999534 -3.09999999962747 2084.87179994583
-19.9000000000233 -2.79999999981374 2086.87179994583
-20.5 -2.09999999962747 2088.87179994583
-21.0999999999767 -1.59999999962747 2090.87179994583
-21.6999999999534 -1 2092.87179994583
-22.3000000000466 -0.599999999627471 2094.87179994583
-21.6999999999534 -2.5 2096.87179994583
-23.1999999999534 0.100000000558794 2098.87179994583
-23.5999999999767 0.400000000372529 2100.87179994583
-24 0.700000000186265 2102.87179994583
-24.5999999999767 1.10000000055879 2104.87179994583
-24.5 1.80000000074506 2107.87179994583
-24.6999999999534 1.90000000037253 2109.87179994583
-25.3000000000466 2.30000000074506 2111.87179994583
-25.8000000000466 2.70000000018626 2113.87179994583
-26.3000000000466 2.80000000074506 2115.87179994583
-27 3 2117.87179994583
-27.5999999999767 3.10000000055879 2119.87179994583
-28.3000000000466 3.20000000018626 2121.87179994583
-28.8000000000466 3.5 2123.87179994583
-29.6999999999534 3.5 2125.87179994583
-30.5 3.70000000018626 2127.87179994583
-31.1999999999534 3.90000000037253 2129.87179994583
-31.9000000000233 3.90000000037253 2131.87179994583
-32.4000000000233 4 2133.87179994583
-33 4.20000000018626 2135.87179994583
-33.6999999999534 4.40000000037253 2137.87179994583
-34.4000000000233 4.60000000055879 2139.87179994583
-34.9000000000233 4.40000000037253 2141.87179994583
-35.4000000000233 4.5 2143.87179994583
-36.0999999999767 4.90000000037253 2145.87179994583
-36.6999999999534 4.60000000055879 2147.87179994583
-37.5 4.60000000055879 2149.87179994583
-38 4.40000000037253 2151.87179994583
-39.1999999999534 4.90000000037253 2153.87179994583
-39.9000000000233 4.90000000037253 2155.87179994583
-40.6999999999534 5.20000000018626 2157.87179994583
-41.4000000000233 5.70000000018626 2159.87179994583
-42 6.30000000074506 2161.87179994583
-42.6999999999534 6.70000000018626 2163.87179994583
-43.5 7.5 2165.87179994583
-43.8000000000466 7.70000000018626 2167.87179994583
-46.5 9.70000000018626 2177.87179994583
-46.9000000000233 10.1000000005588 2179.87179994583
-47 10.5 2181.87179994583
-47.5999999999767 10.7000000001863 2183.87179994583
-48.5999999999767 10.9000000003725 2185.87179994583
-50 11.6000000005588 2187.87179994583
-49.8000000000466 11.4000000003725 2189.87179994583
-50.8000000000466 11.3000000007451 2191.87179994583
-51.5 11.5 2193.87179994583
-52.0999999999767 11.9000000003725 2195.87179994583
-52.5999999999767 11.8000000007451 2197.87179994583
-53.1999999999534 12 2199.87179994583
-55.0999999999767 13.4000000003725 2201.87179994583
-54.5 12.4000000003725 2203.87179994583
-55.0999999999767 12.6000000005588 2205.87179994583
-55.9000000000233 12.9000000003725 2207.87179994583
-56.8000000000466 12.8000000007451 2209.87179994583
-57.5 13.1000000005588 2211.87179994583
-58.3000000000466 13.2000000001863 2213.87179994583
-59.0999999999767 13.6000000005588 2215.87179994583
-59.5999999999767 13.7000000001863 2217.87179994583
-60.1999999999534 14.2000000001863 2219.87179994583
-60.6999999999534 14.5 2221.87179994583
-61.0999999999767 14.6000000005588 2223.87179994583
-61.5 14.8000000007451 2225.87179994583
-61.8000000000466 14.9000000003725 2227.87179994583
-61.8000000000466 14.9000000003725 2229.87179994583
-62.1999999999534 15.2000000001863 2231.87179994583
-62.8000000000466 15.1000000005588 2233.87179994583
-62.6999999999534 15.2000000001863 2235.87179994583
-70.4000000000233 19.8000000007451 2237.87179994583
-64.5999999999767 15.7000000001863 2239.87179994583
-66.4000000000233 16.9000000003725 2241.87179994583
-67.5999999999767 17.3000000007451 2243.87179994583
-66.5 16.1000000005588 2245.87179994583
-68.3000000000466 17.2000000001863 2247.87179994583
-67.8000000000466 16.3000000007451 2249.87179994583
-68.4000000000233 16.6000000005588 2251.87179994583
-70.5999999999767 18 2253.87179994583
-69.9000000000233 17 2257.87179994583
-63.3000000000466 16.2000000001863 2259.87179994583
-70.8000000000466 17.2000000001863 2261.87179994583
-71.6999999999534 17.5 2263.87179994583
-71.5 17.8000000007451 2265.87179994583
-67.1999999999534 31.4000000003725 2267.87179994583
-73.0999999999767 18.3000000007451 2269.87179994583
-77.0999999999767 20.9000000003725 2271.87179994583
-67.5 18.8000000007451 2273.87179994583
-74.9000000000233 18.8000000007451 2275.87179994583
-67.6999999999534 13.2000000001863 2278.87179994583
-69.4000000000233 17.2000000001863 2280.87179994583
-70 16.7000000001863 2282.87179994583
-70.6999999999534 16.3000000007451 2284.87179994583
-71.3000000000466 16.6000000005588 2286.87179994583
-78.6999999999534 18.7000000001863 2288.87179994583
-82.3000000000466 21.4000000003725 2290.87179994583
-78.8000000000466 18.8000000007451 2296.87179994583
-78.8000000000466 18.9000000003725 2298.87179994583
-78.8000000000466 19.9000000003725 2300.87179994583
-79.0999999999767 20.4000000003725 2302.87179994583
-79.5 20.9000000003725 2304.87179994583
-80 21.4000000003725 2306.87179994583
-73.0999999999767 15.1000000005588 2308.87179994583
-75.1999999999534 23.5 2310.87179994583
-81.5999999999767 22.6000000005588 2312.87179994583
-82.3000000000466 22.9000000003725 2314.87179994583
-82.4000000000233 23 2316.87179994583
-82.8000000000466 22.9000000003725 2318.87179994583
-83.1999999999534 22.9000000003725 2320.87179994583
-83.5999999999767 22.8000000007451 2322.87179994583
-84.3000000000466 22.8000000007451 2326.87179994583
-77.4000000000233 16.8000000007451 2328.87179994583
-89.9000000000233 26.4000000003725 2330.87179994583
-85.4000000000233 23.2000000001863 2332.87179994583
-86 23.5 2334.87179994583
-86.5 23.9000000003725 2336.87179994583
-86.9000000000233 23.9000000003725 2338.87179994583
-87.5 24.1000000005588 2340.87179994583
-47.3000000000466 -8.89999999944121 2342.87179994583
-84.9000000000233 21.8000000007451 2342.87179994583
-86.3000000000466 23 2344.87179994583
-90.4000000000233 26.2000000001863 2346.87179994583
-91.3000000000466 26.4000000003725 2348.87179994583
-99.5999999999767 32.2000000001863 2350.87179994583
-43.9000000000233 -12.2999999998137 2352.87179994583
-92.6999999999534 26.8000000007451 2352.87179994583
-90 24.7000000001863 2354.87179994583
-88.5 27 2354.87179994583
-86.6999999999534 21.2000000001863 2356.87179994583
-90.8000000000466 24 2358.87179994583
-90.9000000000233 23.7000000001863 2360.87179994583
-92 24.1000000005588 2362.87179994583
-92.5999999999767 24.4000000003725 2364.87179994583
-93.0999999999767 25.1000000005588 2366.87179994583
-93.3000000000466 25.2000000001863 2368.87179994583
-92.0999999999767 27.1000000005588 2370.87179994583
-93 25.8000000007451 2372.87179994583
3.09999999997672 -15.3999999994412 2376.87179994583
-93.1999999999534 25.3000000007451 2378.87179994583
-93.1999999999534 25.5 2380.87179994583
-96.1999999999534 27.4000000003725 2382.87179994583
-94.5999999999767 26.2000000001863 2384.87179994583
-95 26.3000000007451 2386.87179994583
-95.5 26.8000000007451 2388.87179994583
-95.8000000000466 26.8000000007451 2390.87179994583
-96.4000000000233 27.9000000003725 2392.87179994583
-96.4000000000233 28.2000000001863 2394.87179994583
-94.5999999999767 34.5 2394.87179994583
-97.0999999999767 28.3000000007451 2396.87179994583
-97.8000000000466 28.4000000003725 2398.87179994583
-98.0999999999767 28.7000000001863 2400.87179994583
-98.5999999999767 28.5 2408.87179994583
-99 28.1000000005588 2412.87179994583
-87 45 2416.87179994583
-93.8000000000466 24.3000000007451 2418.87179994583
-95.0999999999767 27.8000000007451 2418.87179994583
-98.8000000000466 28.5 2428.87179994583
-102.099999999977 30.5 2434.87179994583
-99.3000000000466 28 2436.87179994583
-94.6999999999534 25.7000000001863 2438.87179994583
-100.199999999953 28.3000000007451 2442.87179994583
-101.099999999977 29 2446.87179994583
-97.1999999999534 29.8000000007451 2455.87179994583
-103.099999999977 27.4000000003725 2463.87179994583
-93.3000000000466 20.1000000005588 2465.87179994583
-93.3000000000466 20.3000000007451 2467.87179994583
-104 27.4000000003725 2469.87179994583
-93.3000000000466 19.7000000001863 2471.87179994583
-104.699999999953 27.3000000007451 2473.87179994583
-105.099999999977 27.3000000007451 2475.87179994583
-94.5999999999767 21.7000000001863 2479.87179994583
-106 27.6000000005588 2481.87179994583
-106.5 27.9000000003725 2483.87179994583
-106.800000000047 27.9000000003725 2485.87179994583
-108 28.5 2493.87179994583
-108.699999999953 29.7000000001863 2499.87179994583
-99 26 2515.87179994583
-95.6999999999534 23.9000000003725 2515.87179994583
-95 22.2000000001863 2527.87179994583
-93.4000000000233 18.1000000005588 2529.87179994583
-93.9000000000233 20.3000000007451 2533.87179994583
-93.1999999999534 18.8000000007451 2535.87179994583
-95.1999999999534 19.7000000001863 2537.87179994583
-93.3000000000466 21.8000000007451 2539.87179994583
-95.0999999999767 19.3000000007451 2541.87179994583
-89.6999999999534 13.5 2543.87179994583
-81 8.30000000074506 2547.87179994583
-109 24.9000000003725 2549.87179994583
-84.1999999999534 11 2551.87179994583
-87 11.7000000001863 2553.87179994583
-90.0999999999767 13.1000000005588 2555.87179994583
-86.8000000000466 12.6000000005588 2557.87179994583
-90.0999999999767 11.4000000003725 2559.87179994583
-87.5999999999767 9.5 2563.87179994583
-86.3000000000466 8.20000000018626 2567.87179994583
-108.199999999953 17.7000000001863 2569.87179994583
-108.099999999977 17 2571.87179994583
-81.1999999999534 -5.79999999981374 2573.87179994583
-98 11 2575.87179994583
-99.6999999999534 23 2577.87179994583
-81 2.80000000074506 2581.87179994583
-108.300000000047 12.8000000007451 2583.87179994583
-77.9000000000233 0.700000000186265 2585.87179994583
-79.5 0.900000000372529 2587.87179994583
-78.5 0.5 2591.87179994583
-108.800000000047 9.80000000074506 2593.87179994583
-77.0999999999767 -3.69999999925494 2595.87179994583
-108.699999999953 8.30000000074506 2597.87179994583
-108.599999999977 7.40000000037253 2599.87179994583
-109 5.5 2603.87179994583
-109.099999999977 4.70000000018626 2605.87179994583
-110.599999999977 4.30000000074506 2607.87179994583
-109.599999999977 3.10000000055879 2609.87179994583
-72.0999999999767 -10.3999999994412 2611.87179994583
-110.400000000023 1.60000000055879 2613.87179994583
-110.5 0.900000000372529 2616.87179994583
-110.5 0.200000000186265 2618.87179994583
-70 -14 2620.87179994583
-106.199999999953 0.900000000372529 2622.87179994583
-69.3000000000466 -7.39999999944121 2624.87179994583
-111.099999999977 -3 2626.87179994583
-110.199999999953 -4.29999999981374 2628.87179994583
-105.099999999977 -2.39999999944121 2630.87179994583
-110 -5.89999999944121 2632.87179994583
-105 -3.89999999944121 2634.87179994583
-109.699999999953 -7.29999999981374 2636.87179994583
-104.699999999953 -4.89999999944121 2638.87179994583
-104.599999999977 -4.59999999962747 2640.87179994583
-109.900000000023 -9.29999999981374 2642.87179994583
-110.099999999977 -9.5 2644.87179994583
-109.099999999977 -10.5 2646.87179994583
-109.099999999977 -12.2999999998137 2650.87179994583
-109.300000000047 -13.1999999992549 2652.87179994583
-109.800000000047 -14.1999999992549 2654.87179994583
-109.400000000023 -14.5999999996275 2656.87179994583
-109.699999999953 -15.3999999994412 2658.87179994583
-109.5 -16.7999999998137 2662.87179994583
-109.5 -17.5999999996275 2664.87179994583
-109.5 -18.5 2666.87179994583
-109.5 -19.2999999998137 2668.87179994583
-109.400000000023 -20.0999999996275 2670.87179994583
-108.699999999953 -22.6999999992549 2676.87179994583
-108.300000000047 -24.5999999996275 2680.87179994583
-108.400000000023 -25.5 2682.87179994583
-108.400000000023 -27.2999999998137 2686.87179994583
-108.699999999953 -28.2999999998137 2688.87179994583
-109.099999999977 -30.1999999992549 2692.87179994583
-109.199999999953 -31 2694.87179994583
-109.300000000047 -31.8999999994412 2696.87179994583
-109.5 -32.7999999998137 2698.87179994583
-109.699999999953 -33.5 2700.87179994583
-108.099999999977 -34.0999999996275 2702.87179994583
-109.800000000047 -36.1999999992549 2708.87179994583
-127.400000000023 -40.5 2710.87179994583
-109.599999999977 -37.5 2712.87179994583
-109.900000000023 -39 2716.87179994583
-110 -39.6999999992549 2718.87179994583
-109.5 -41.0999999996275 2722.87179994583
-107.5 -42.8999999994412 2730.87179994583
-105.400000000023 -43.3999999994412 2736.87179994583
-102.5 -42.1999999992549 2744.87179994583
-101.800000000047 -41.6999999992549 2746.87179994583
-100.800000000047 -40.1999999992549 2750.87179994583
-100.099999999977 -38 2752.87179994583
-98.4000000000233 -37.7999999998137 2754.87179994583
-97.1999999999534 -34.5 2768.87179994583
-96.5999999999767 -33.7999999998137 2770.87179994583
-95.1999999999534 -31.6999999992549 2776.87179994583
-94.3000000000466 -30.0999999996275 2781.87179994583
-94 -29.2999999998137 2783.87179994583
-93.6999999999534 -28.3999999994412 2785.87179994583
-93.5999999999767 -27.8999999994412 2787.87179994583
-93.5999999999767 -27 2789.87179994583
-93.5999999999767 -26.2999999998137 2791.87179994583
-93.6999999999534 -25.5999999996275 2793.87179994583
-93.5999999999767 -24.7999999998137 2795.87179994583
-93.4000000000233 -24 2797.87179994583
-93.3000000000466 -23.2999999998137 2799.87179994583
-93.1999999999534 -22.5999999996275 2801.87179994583
-92.8000000000466 -21.2999999998137 2805.87179994583
-91.5999999999767 -35.2999999998137 2807.87179994583
-92.4000000000233 -20 2809.87179994583
-92.3000000000466 -19.3999999994412 2811.87179994583
-92.0999999999767 -18.6999999992549 2813.87179994583
-92 -18 2815.87179994583
-91.8000000000466 -17.2999999998137 2817.87179994583
-91.6999999999534 -16.6999999992549 2819.87179994583
-91.5999999999767 -15.8999999994412 2821.87179994583
-91.6999999999534 -15.3999999994412 2823.87179994583
-91.5999999999767 -14.7999999998137 2825.87179994583
-91.5 -14.1999999992549 2827.87179994583
-91.4000000000233 -13.5 2829.87179994583
-91.1999999999534 -13 2831.87179994583
-91.1999999999534 -12.3999999994412 2833.87179994583
-91.1999999999534 -11.6999999992549 2835.87179994583
-91 -11.0999999996275 2837.87179994583
-91.0999999999767 -10.3999999994412 2839.87179994583
-91 -9.79999999981374 2841.87179994583
-90.9000000000233 -8.89999999944121 2843.87179994583
-90.8000000000466 -8.29999999981374 2845.87179994583
-90.9000000000233 -7.59999999962747 2847.87179994583
-90.8000000000466 -7.29999999981374 2849.87179994583
-83.9000000000233 -4.19999999925494 2853.87179994583
-88.4000000000233 -6.89999999944121 2857.87179994583
-88.5999999999767 -7.19999999925494 2861.87179994583
-88.5 -6.89999999944121 2863.87179994583
-88.5 -6.59999999962747 2865.87179994583
-88.5999999999767 -6.09999999962747 2867.87179994583
-88.4000000000233 -5.39999999944121 2869.87179994583
-88.5 -4.19999999925494 2873.87179994583
-88.4000000000233 -3.29999999981374 2875.87179994583
-88.3000000000466 -2.59999999962747 2877.87179994583
-76.1999999999534 -4.5 2879.87179994583
-88.1999999999534 -1.29999999981374 2881.87179994583
-88 -0.5 2883.87179994583
-88 0.100000000558794 2885.87179994583
-87.8000000000466 0.900000000372529 2887.87179994583
-87.3000000000466 2.70000000018626 2891.87179994583
-87.3000000000466 3.10000000055879 2893.87179994583
-86.8000000000466 4.10000000055879 2895.87179994583
-86.6999999999534 4.60000000055879 2897.87179994583
-78.4000000000233 14.3000000007451 2899.87179994583
-85.5999999999767 6.10000000055879 2901.87179994583
-85.3000000000466 7 2903.87179994583
-77.8000000000466 15.8000000007451 2905.87179994583
-84.8000000000466 8.40000000037253 2907.87179994583
-84.5999999999767 9 2909.87179994583
-77.5999999999767 15.6000000005588 2911.87179994583
-92 2.5 2913.87179994583
-83.6999999999534 11 2915.87179994583
-76.0999999999767 20.9000000003725 2917.87179994583
-83.3000000000466 11.9000000003725 2919.87179994583
-83.1999999999534 12.5 2921.87179994583
-83 13.1000000005588 2923.87179994583
-82.8000000000466 14 2925.87179994583
-75 9 2927.87179994583
-82.5 15.2000000001863 2929.87179994583
-76.3000000000466 16.7000000001863 2931.87179994583
-83 15.6000000005588 2933.87179994583
-81.8000000000466 17.7000000001863 2937.87179994583
-81.3000000000466 18.5 2940.87179994583
-73.6999999999534 11.4000000003725 2942.87179994583
-81 20 2944.87179994583
-80.9000000000233 20.4000000003725 2946.87179994583
-76.9000000000233 27.9000000003725 2948.87179994583
-81.0999999999767 20.5 2950.87179994583
-81.5 21.4000000003725 2952.87179994583
-82.0999999999767 21.4000000003725 2954.87179994583
-76.8000000000466 21.1000000005588 2956.87179994583
-83.4000000000233 21.5 2958.87179994583
-88.3000000000466 24.3000000007451 2960.87179994583
-84.5 21 2962.87179994583
-90.6999999999534 24.7000000001863 2964.87179994583
-91.0999999999767 24.2000000001863 2966.87179994583
-86.4000000000233 20.8000000007451 2968.87179994583
-87.1999999999534 20.9000000003725 2970.87179994583
-88.8000000000466 21 2974.87179994583
-89.6999999999534 21 2976.87179994583
